Employee_ID,Department,Attrition_Probability,Predicted_Attrition_Flag,Forecasted_KPI_Score,Predicted_Top_Performer,Attendance_Status,Critical_Flight_Risk,Performance_Level,Flight_Risk_Level,Risk_Segment,Satisfaction_Score,Work_Life_Balance,Compa_Ratio,Total_Overtime_Hours,Training_Hours_Completed,Manager_Rating
EMP00937,Technology,0.004,0,94.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,2,1.0280539123010306,21,16,5
EMP00945,Operations,0.004,0,92.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,1,1.5886828908234374,19,4,4
EMP00951,Technology,0.004,0,111.7,1,Normal,0,High,Low,"Low Risk, High Performer",3,1,1.2562358968103922,18,19,5
EMP00966,Marketing,0.004,0,119.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,5,1.086020171957672,24,31,5
EMP00994,Technology,0.004,0,111.7,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.2717976865686813,22,20,5
EMP01028,Sales,0.004,0,112.5,1,Normal,0,High,Low,"Low Risk, High Performer",3,4,0.6610407006697578,21,31,5
EMP01051,Operations,0.004,0,104.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,1,0.7572780756789614,28,24,5
EMP01059,HR,0.004,0,108.2,1,Normal,0,High,Low,"Low Risk, High Performer",4,2,1.1493590213939058,20,23,5
EMP01080,HR,0.004,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",3,2,1.1800400415089989,18,33,5
EMP01099,Sales,0.004,0,104.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,0.7331581658938692,18,24,5
EMP01108,Sales,0.004,0,83.5,1,Normal,0,Medium,Low,"Low Risk, Medium Performer",3,3,1.248263781555899,20,6,4
EMP01125,Sales,0.004,0,87.8,1,Normal,0,High,Low,"Low Risk, High Performer",5,1,1.0928593508500772,17,10,4
EMP01129,Operations,0.004,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",3,4,1.4655797494735472,22,36,5
EMP01144,Marketing,0.004,0,112.5,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,0.7204551091269841,18,34,5
EMP01148,Technology,0.004,0,97.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,2,0.6928503181476287,24,23,5
EMP01155,Technology,0.004,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",3,1,1.31802565509951,20,30,5
EMP01158,Operations,0.004,0,115.8,1,Normal,0,High,Low,"Low Risk, High Performer",3,2,1.5471962312485077,23,21,5
EMP01172,Marketing,0.004,0,86.4,1,Normal,0,High,Low,"Low Risk, High Performer",5,3,0.7151537698412699,20,15,4
EMP01180,Operations,0.004,0,119.4,1,Normal,0,High,Low,"Low Risk, High Performer",4,3,0.9844126522371536,23,31,5
EMP01183,Technology,0.004,0,87.8,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,0.9892053424406904,19,11,4
EMP01190,Sales,0.004,0,92.4,1,Normal,0,High,Low,"Low Risk, High Performer",4,4,1.4985059247810406,17,3,5
EMP01192,Technology,0.004,0,104.4,1,Normal,0,High,Low,"Low Risk, High Performer",5,4,0.91106096643695,23,23,5
EMP01193,Sales,0.004,0,112.5,1,Normal,0,High,Low,"Low Risk, High Performer",3,1,0.8040288511076764,27,30,5
EMP01197,Operations,0.004,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",3,2,1.4502746238846798,25,30,5
EMP01210,Sales,0.004,0,97.4,1,Normal,0,High,Low,"Low Risk, High Performer",4,3,0.7009170530654302,18,27,5
EMP01259,Technology,0.004,0,100.2,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.460358602183326,22,8,5
EMP01264,Sales,0.004,0,117.7,1,Normal,0,High,Low,"Low Risk, High Performer",3,2,0.7906749098402885,24,39,5
EMP01266,Marketing,0.004,0,86.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,2,0.8186383928571429,25,15,4
EMP01295,HR,0.004,0,112.5,1,Anomaly,0,High,Low,"Low Risk, High Performer",3,2,0.8666471001352187,13,31,5
EMP01360,Operations,0.004,0,93.0,1,Normal,0,High,Low,"Low Risk, High Performer",4,2,0.8935805310118751,17,17,4
EMP01369,Marketing,0.004,0,112.5,1,Normal,0,High,Low,"Low Risk, High Performer",4,1,0.6654989252645502,22,30,5
EMP01371,HR,0.004,0,111.7,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.390572425865557,20,20,5
EMP01384,Sales,0.004,0,112.5,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,0.8806594538897475,24,31,5
EMP01385,Finance,0.004,0,115.8,1,Normal,0,High,Low,"Low Risk, High Performer",5,3,1.438528326909528,18,19,5
EMP01387,Technology,0.004,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",3,4,1.1395173913927343,24,38,5
EMP01392,Marketing,0.004,0,79.1,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",5,3,0.8521825396825397,26,7,3
EMP01393,Sales,0.004,0,97.4,1,Anomaly,0,High,Low,"Low Risk, High Performer",5,2,0.6483565172591448,32,26,5
EMP01402,Marketing,0.004,0,104.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,2,0.7907469411375662,26,23,5
EMP01471,Technology,0.004,0,92.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.4807790042894025,21,3,4
EMP01501,Finance,0.004,0,94.4,1,Normal,0,High,Low,"Low Risk, High Performer",4,3,1.0686103858427618,20,16,4
EMP01510,Finance,0.004,0,100.2,1,Normal,0,High,Low,"Low Risk, High Performer",3,5,1.5252496995316838,21,8,5
EMP01512,Operations,0.004,0,118.6,1,Normal,0,High,Low,"Low Risk, High Performer",4,4,1.4512406920956082,21,25,5
EMP01527,Operations,0.004,0,100.2,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.4261337733104662,22,11,4
EMP01562,Operations,0.004,0,119.4,1,Normal,0,High,Low,"Low Risk, High Performer",4,4,1.1446605735622952,20,32,5
EMP01564,Operations,0.004,0,112.0,1,Normal,0,High,Low,"Low Risk, High Performer",4,2,1.1327529687601765,22,29,5
EMP01592,Technology,0.004,0,108.2,1,Normal,0,High,Low,"Low Risk, High Performer",3,1,1.1302880608241346,22,23,5
EMP01631,Finance,0.004,0,115.8,1,Normal,0,High,Low,"Low Risk, High Performer",5,3,1.5445211156699408,25,21,5
EMP01639,Operations,0.004,0,86.6,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.4297049692812018,23,2,4
EMP01644,Technology,0.004,0,94.4,1,Normal,0,High,Low,"Low Risk, High Performer",5,4,1.038167550974772,22,14,5
EMP01647,HR,0.004,0,92.4,1,Normal,0,High,Low,"Low Risk, High Performer",4,1,1.3297764174379725,18,7,4
EMP01675,Operations,0.004,0,108.2,1,Normal,0,High,Low,"Low Risk, High Performer",3,1,1.2674380739422095,31,23,5
EMP01682,Sales,0.004,0,112.5,1,Normal,0,High,Low,"Low Risk, High Performer",4,3,0.8322308088614117,26,31,5
EMP01683,Operations,0.004,0,104.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,0.7098430410524716,25,27,5
EMP01692,Sales,0.004,0,112.5,1,Normal,0,High,Low,"Low Risk, High Performer",5,3,0.8810922205048943,23,30,5
EMP01700,Operations,0.004,0,112.0,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.1121398953607016,23,29,5
EMP01703,Finance,0.004,0,103.5,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.2251854614778896,28,19,5
EMP01708,Sales,0.004,0,115.8,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.41258114374034,24,23,5
EMP01712,Operations,0.004,0,103.5,1,Normal,0,High,Low,"Low Risk, High Performer",4,1,1.2074767166706468,19,20,5
EMP01751,Sales,0.004,0,112.5,1,Normal,0,High,Low,"Low Risk, High Performer",5,5,0.7047192168985059,24,34,5
EMP01755,Marketing,0.004,0,93.0,1,Normal,0,High,Low,"Low Risk, High Performer",3,2,0.7163215112433863,30,18,4
EMP01756,Finance,0.004,0,92.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,4,1.4999067512122342,23,4,5
EMP01757,Finance,0.004,0,103.5,1,Normal,0,High,Low,"Low Risk, High Performer",5,3,1.0203489576857725,18,18,5
EMP01788,Technology,0.004,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.3939135207659938,16,35,5
EMP01800,Operations,0.004,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",4,1,1.2736795258667477,20,30,5
EMP01811,Finance,0.004,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.0992788760412782,30,37,5
EMP01819,HR,0.004,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",4,4,1.3020408591104915,26,28,5
EMP01849,HR,0.004,0,111.7,1,Normal,0,High,Low,"Low Risk, High Performer",5,3,1.355363151329651,21,17,5
EMP01877,Sales,0.004,0,108.2,1,Normal,0,High,Low,"Low Risk, High Performer",5,4,1.1159814528593508,28,23,5
EMP01878,Sales,0.004,0,112.0,1,Normal,0,High,Low,"Low Risk, High Performer",3,1,0.9963626996393612,27,29,5
EMP01900,HR,0.004,0,87.8,1,Normal,0,High,Low,"Low Risk, High Performer",3,4,1.2476493957086403,23,9,4
EMP01932,Marketing,0.004,0,117.7,1,Normal,0,High,Low,"Low Risk, High Performer",3,2,0.7506820436507936,29,36,5
EMP01948,Marketing,0.004,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",4,3,1.222955935846561,19,37,5
EMP01964,Operations,0.004,0,112.0,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,0.9998805983110088,24,27,5
EMP01966,Technology,0.004,0,77.0,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",3,3,1.0237543453070683,24,2,3
EMP01976,Sales,0.004,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",3,1,1.331066460587326,25,30,5
EMP01977,Finance,0.004,0,118.6,1,Normal,0,High,Low,"Low Risk, High Performer",4,4,1.5477641012889054,17,25,5
EMP01985,Technology,0.004,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",4,2,1.2220121566953304,22,37,5
EMP01997,Operations,0.004,0,118.6,1,Normal,0,High,Low,"Low Risk, High Performer",3,1,1.3978572824175586,19,26,5
EMP00025,Marketing,0.003,0,97.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,0.6358920304232805,24,28,5
EMP00034,Sales,0.003,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.326439979392066,20,39,5
EMP00038,Sales,0.003,0,107.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.3167748583204533,17,16,5
EMP00039,Operations,0.003,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.193257060981699,23,30,5
EMP00051,Technology,0.003,0,86.6,1,Normal,0,High,Low,"Low Risk, High Performer",4,3,1.4103189607855096,19,1,3
EMP00053,Technology,0.003,0,119.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.034294891341912,23,31,5
EMP00054,Technology,0.003,0,103.5,1,Normal,0,High,Low,"Low Risk, High Performer",3,2,1.1056392429509465,20,20,5
EMP00066,Operations,0.003,0,87.8,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.200974751970128,21,8,4
EMP00076,Operations,0.003,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.2111021861363784,18,35,5
EMP00092,Marketing,0.003,0,83.5,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",4,2,1.03525958994709,23,4,3
EMP00097,Technology,0.003,0,111.7,1,Normal,0,High,Low,"Low Risk, High Performer",4,4,1.2513061332357545,21,23,5
EMP00100,Operations,0.003,0,83.5,1,Anomaly,0,Medium,Low,"Low Risk, Medium Performer",4,2,1.193973471115646,15,5,4
EMP00103,Operations,0.003,0,112.0,1,Normal,0,High,Low,"Low Risk, High Performer",3,4,1.1391680958687016,22,28,5
EMP00111,Operations,0.003,0,100.2,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.547782384994464,17,9,5
EMP00112,Sales,0.003,0,112.5,1,Normal,0,High,Low,"Low Risk, High Performer",4,2,0.6925605358062854,28,32,5
EMP00164,Sales,0.003,0,103.5,1,Normal,0,High,Low,"Low Risk, High Performer",3,4,1.080473982483256,24,18,5
EMP00183,Marketing,0.003,0,111.7,1,Normal,0,High,Low,"Low Risk, High Performer",4,3,1.3147734788359788,18,20,5
EMP00184,Technology,0.003,0,94.4,1,Normal,0,High,Low,"Low Risk, High Performer",4,3,1.148004716309894,19,14,5
EMP00192,Finance,0.003,0,107.4,1,Anomaly,0,High,Low,"Low Risk, High Performer",5,2,1.350884827386133,37,15,5
EMP00196,Technology,0.003,0,112.0,1,Normal,0,High,Low,"Low Risk, High Performer",5,2,1.0302494358724157,25,30,5
EMP00214,Technology,0.003,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",3,4,1.2422495985037914,27,35,5
EMP00220,Marketing,0.003,0,118.6,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.4325810185185186,20,27,5
EMP00222,Sales,0.003,0,92.4,1,Normal,0,High,Low,"Low Risk, High Performer",4,3,1.3642761463163318,23,4,4
EMP00247,Technology,0.003,0,118.6,1,Normal,0,High,Low,"Low Risk, High Performer",3,1,1.19886767904698,21,25,5
EMP00248,Sales,0.003,0,111.7,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.2880061823802165,27,22,5
EMP00289,Technology,0.003,0,111.7,1,Normal,0,High,Low,"Low Risk, High Performer",3,5,1.2050273424000326,22,20,5
EMP00291,Operations,0.003,0,111.7,1,Normal,0,High,Low,"Low Risk, High Performer",5,3,1.3514100253999957,24,24,5
EMP00297,Operations,0.003,0,103.5,1,Normal,0,High,Low,"Low Risk, High Performer",3,1,1.10526887089421,17,18,5
EMP00311,Operations,0.003,0,119.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.099635282113627,27,34,5
EMP00317,Sales,0.003,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",5,3,1.394075218959299,19,31,5
EMP00325,Technology,0.003,0,94.4,1,Normal,0,High,Low,"Low Risk, High Performer",4,3,0.969232176617674,17,14,4
EMP00328,Sales,0.003,0,103.5,1,Normal,0,High,Low,"Low Risk, High Performer",3,4,1.008964451313756,22,20,5
EMP00334,Technology,0.003,0,100.2,1,Normal,0,High,Low,"Low Risk, High Performer",4,3,1.3950011180907076,20,8,5
EMP00344,Technology,0.003,0,100.2,1,Normal,0,High,Low,"Low Risk, High Performer",4,3,1.3856599784513428,25,13,5
EMP00362,Sales,0.003,0,112.0,1,Normal,0,High,Low,"Low Risk, High Performer",4,4,0.9713858835651726,31,26,5
EMP00367,Technology,0.003,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",3,4,1.170102254477445,22,36,5
EMP00371,HR,0.003,0,107.4,1,Normal,0,High,Low,"Low Risk, High Performer",5,3,1.3362857831678914,27,16,5
EMP00377,Finance,0.003,0,112.0,1,Normal,0,High,Low,"Low Risk, High Performer",3,4,1.060995068175225,20,28,5
EMP00393,Operations,0.003,0,107.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,4,1.5466534962985476,24,15,5
EMP00395,Technology,0.003,0,100.2,1,Normal,0,High,Low,"Low Risk, High Performer",5,2,1.4598910369783091,29,10,5
EMP00396,Technology,0.003,0,103.5,1,Normal,0,High,Low,"Low Risk, High Performer",4,2,0.9674940537903276,22,19,5
EMP00410,Sales,0.003,0,94.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,5,1.2077691911385884,17,14,5
EMP00422,Marketing,0.003,0,117.7,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,0.6986813822751323,19,37,5
EMP00430,Sales,0.003,0,87.8,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.1064502833590932,20,9,4
EMP00431,Operations,0.003,0,119.4,1,Normal,0,High,Low,"Low Risk, High Performer",4,2,0.9412109502203504,23,36,5
EMP00437,Finance,0.003,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",4,4,1.537486012681835,17,34,5
EMP00439,Sales,0.003,0,100.2,1,Normal,0,High,Low,"Low Risk, High Performer",3,2,1.3342916022668727,17,11,4
EMP00461,Operations,0.003,0,93.0,1,Normal,0,High,Low,"Low Risk, High Performer",4,4,0.9167661680741592,16,22,5
EMP00477,Technology,0.003,0,83.5,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",4,3,1.1681100201256327,22,4,4
EMP00478,Finance,0.003,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",4,4,1.2823573293547184,15,38,5
EMP00486,Finance,0.003,0,115.8,1,Normal,0,High,Low,"Low Risk, High Performer",4,3,1.475465207841187,28,23,5
EMP00512,Technology,0.003,0,111.7,1,Normal,0,High,Low,"Low Risk, High Performer",4,1,1.3587546502408978,25,22,5
EMP00513,Operations,0.003,0,103.5,1,Normal,0,High,Low,"Low Risk, High Performer",5,3,1.2794433710353212,26,17,5
EMP00514,Finance,0.003,0,111.7,1,Normal,0,High,Low,"Low Risk, High Performer",4,3,1.2575220688797712,23,24,5
EMP00524,Operations,0.003,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",4,5,1.5434513600937847,19,38,5
EMP00544,Technology,0.003,0,92.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,5,1.3338313919212863,24,3,4
EMP00547,Technology,0.003,0,100.2,1,Normal,0,High,Low,"Low Risk, High Performer",3,4,1.244902522819215,19,13,5
EMP00548,Marketing,0.003,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",3,1,1.3683862433862437,26,33,5
EMP00550,Operations,0.003,0,112.0,1,Normal,0,High,Low,"Low Risk, High Performer",5,3,1.0571934090267676,20,30,5
EMP00556,Operations,0.003,0,100.2,1,Normal,0,High,Low,"Low Risk, High Performer",4,2,1.430215140134164,20,8,4
EMP00577,Technology,0.003,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",3,2,1.2498831086987456,23,35,5
EMP00581,Technology,0.003,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",5,3,1.2619483238803846,19,30,5
EMP00589,Sales,0.003,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.533518804739825,25,28,5
EMP00613,Sales,0.003,0,77.0,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",5,5,1.0456465739309635,26,2,4
EMP00618,Operations,0.003,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",5,3,1.270716193039967,20,36,5
EMP00626,Sales,0.003,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.1205976300875835,23,39,5
EMP00627,Technology,0.003,0,107.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,2,1.2774389624118232,22,14,5
EMP00628,Technology,0.003,0,107.4,1,Normal,0,High,Low,"Low Risk, High Performer",5,2,1.446606086479234,31,16,5
EMP00656,Operations,0.003,0,100.2,1,Normal,0,High,Low,"Low Risk, High Performer",5,3,1.516553415973775,23,8,5
EMP00661,Technology,0.003,0,103.5,1,Normal,0,High,Low,"Low Risk, High Performer",4,3,1.025065560773312,18,19,5
EMP00692,Sales,0.003,0,92.4,1,Normal,0,High,Low,"Low Risk, High Performer",5,3,1.3664605873261206,19,4,4
EMP00709,Technology,0.003,0,92.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,1,1.3037242585025717,16,5,4
EMP00726,Marketing,0.003,0,83.5,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",3,3,1.1184069113756614,16,5,3
EMP00816,Sales,0.003,0,93.0,1,Normal,0,High,Low,"Low Risk, High Performer",4,2,0.8934260690365791,24,19,5
EMP00831,Marketing,0.003,0,103.5,1,Normal,0,High,Low,"Low Risk, High Performer",5,1,1.122953869047619,19,19,5
EMP00836,Technology,0.003,0,112.5,1,Normal,0,High,Low,"Low Risk, High Performer",4,3,0.7945050923949503,23,30,5
EMP00848,Sales,0.003,0,107.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,2,1.229881504379186,22,14,5
EMP00851,Operations,0.003,0,94.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,4,1.2623146560145888,25,12,5
EMP00873,Sales,0.003,0,112.0,1,Normal,0,High,Low,"Low Risk, High Performer",4,4,1.0581555899021122,24,25,5
EMP00888,Finance,0.003,0,103.5,1,Normal,0,High,Low,"Low Risk, High Performer",4,4,1.134723776368685,27,20,5
EMP00917,Technology,0.003,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",4,1,1.1096033827326135,23,32,5
EMP00922,Operations,0.003,0,111.7,1,Normal,0,High,Low,"Low Risk, High Performer",5,4,1.4231595857846862,19,17,5
EMP00926,Sales,0.003,0,92.4,1,Normal,0,High,Low,"Low Risk, High Performer",4,2,1.477135497166409,25,3,5
EMP00928,Technology,0.003,0,92.4,1,Normal,0,High,Low,"Low Risk, High Performer",5,1,1.3343192860482609,19,7,4
EMP00953,Operations,0.003,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",4,2,1.228404576341098,27,36,5
EMP00955,Finance,0.003,0,119.9,1,Anomaly,0,High,Low,"Low Risk, High Performer",5,3,1.1597973393012555,14,32,5
EMP00962,Finance,0.003,0,115.8,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.4355858096066971,16,18,5
EMP00976,Technology,0.003,0,111.7,1,Normal,0,High,Low,"Low Risk, High Performer",3,4,1.2101197373503283,20,22,5
EMP00989,Sales,0.003,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",5,3,1.5447707367336423,20,38,5
EMP00991,Technology,0.003,0,77.0,0,Anomaly,0,Medium,Low,"Low Risk, Medium Performer",3,3,1.1047142770018905,34,1,3
EMP00995,Finance,0.003,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.3965145675328443,20,30,5
EMP01012,Finance,0.003,0,115.8,1,Normal,0,High,Low,"Low Risk, High Performer",5,1,1.478076173898628,29,17,5
EMP01015,Technology,0.003,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",3,2,1.3632575064544328,23,38,5
EMP01019,Sales,0.003,0,92.4,1,Normal,0,High,Low,"Low Risk, High Performer",4,4,1.2993817619783616,23,6,4
EMP01048,Technology,0.003,0,118.6,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.3416885202577706,19,27,5
EMP01049,Operations,0.003,0,87.8,1,Normal,0,High,Low,"Low Risk, High Performer",5,2,1.2708464494279574,19,10,4
EMP01053,Sales,0.003,0,111.7,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.318918083462133,23,24,5
EMP01087,Technology,0.003,0,111.7,1,Normal,0,High,Low,"Low Risk, High Performer",3,1,1.286363359151064,15,22,5
EMP01098,Technology,0.003,0,119.4,1,Normal,0,High,Low,"Low Risk, High Performer",4,2,0.9351202455733773,29,34,5
EMP01101,Operations,0.003,0,107.4,1,Normal,0,High,Low,"Low Risk, High Performer",5,1,1.5172372620107244,21,16,5
EMP01112,Sales,0.003,0,87.8,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.0423493044822256,22,9,4
EMP01116,Technology,0.003,0,103.5,1,Normal,0,High,Low,"Low Risk, High Performer",3,2,1.004086113313411,27,18,5
EMP01131,Operations,0.003,0,115.8,1,Normal,0,High,Low,"Low Risk, High Performer",4,2,1.4900896598137334,21,22,5
EMP01143,Sales,0.003,0,115.8,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.536156620298815,18,17,5
EMP01162,Sales,0.003,0,119.4,1,Normal,0,High,Low,"Low Risk, High Performer",4,2,0.9230499742400824,17,32,5
EMP01174,Operations,0.003,0,119.4,1,Normal,0,High,Low,"Low Risk, High Performer",5,5,1.033215378937542,27,33,5
EMP01178,Technology,0.003,0,100.2,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.450051838750991,21,9,5
EMP01217,Operations,0.003,0,118.6,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.1660986040857086,19,27,5
EMP01242,Marketing,0.003,0,92.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.5141369047619049,15,4,4
EMP01252,Operations,0.003,0,77.0,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",4,5,1.2202852614896988,15,0,3
EMP01253,HR,0.003,0,103.5,1,Normal,0,High,Low,"Low Risk, High Performer",3,4,1.2169159652414543,18,21,5
EMP01255,Sales,0.003,0,112.0,1,Normal,0,High,Low,"Low Risk, High Performer",5,2,1.0491602266872746,21,25,5
EMP01257,Operations,0.003,0,87.8,1,Normal,0,High,Low,"Low Risk, High Performer",4,3,1.185593643488266,23,8,4
EMP01258,Technology,0.003,0,86.6,0,Normal,0,High,Low,"Low Risk, High Performer",3,5,1.315332072940172,15,0,4
EMP01285,Technology,0.003,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",4,2,1.5184484966762213,22,37,5
EMP01294,Sales,0.003,0,119.4,1,Normal,0,High,Low,"Low Risk, High Performer",5,2,1.0808037094281298,17,33,5
EMP01313,Technology,0.003,0,119.4,1,Normal,0,High,Low,"Low Risk, High Performer",4,4,1.0623284747209856,23,35,5
EMP01335,Sales,0.003,0,117.7,1,Normal,0,High,Low,"Low Risk, High Performer",3,5,0.8616795466254508,17,38,5
EMP01365,HR,0.003,0,87.8,1,Normal,0,High,Low,"Low Risk, High Performer",3,2,1.1912139285751722,15,9,4
EMP01366,Operations,0.003,0,94.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,2,1.086511951023598,19,16,5
EMP01373,Marketing,0.003,0,93.0,1,Anomaly,0,High,Low,"Low Risk, High Performer",3,3,0.9154989252645502,31,17,5
EMP01382,Operations,0.003,0,111.7,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.373944380522328,28,20,5
EMP01396,HR,0.003,0,100.2,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.4505508328004948,20,10,5
EMP01397,Technology,0.003,0,83.5,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",4,3,1.093889126059645,21,5,4
EMP01398,Technology,0.003,0,93.0,1,Normal,0,High,Low,"Low Risk, High Performer",3,4,0.8756276554654306,15,20,5
EMP01404,Operations,0.003,0,119.4,1,Normal,0,High,Low,"Low Risk, High Performer",5,4,1.0617089638104336,21,34,5
EMP01421,Sales,0.003,0,87.8,1,Normal,0,High,Low,"Low Risk, High Performer",3,1,1.079763008758372,19,8,4
EMP01430,Sales,0.003,0,92.4,1,Normal,0,High,Low,"Low Risk, High Performer",4,2,1.4401545595054095,19,4,4
EMP01440,Operations,0.003,0,83.5,1,Normal,0,Medium,Low,"Low Risk, Medium Performer",4,3,1.2283828669430996,27,6,4
EMP01448,Technology,0.003,0,83.5,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",3,3,1.1153056453416277,19,6,3
EMP01450,Marketing,0.003,0,103.5,1,Normal,0,High,Low,"Low Risk, High Performer",3,2,1.1204323743386244,16,21,5
EMP01453,Operations,0.003,0,83.5,1,Normal,0,Medium,Low,"Low Risk, Medium Performer",3,3,1.242743633719037,25,6,4
EMP01458,Sales,0.003,0,94.4,1,Normal,0,High,Low,"Low Risk, High Performer",5,2,1.0612982998454406,22,15,5
EMP01461,Operations,0.003,0,108.2,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.1990860343442675,22,24,5
EMP01462,Technology,0.003,0,117.7,1,Normal,0,High,Low,"Low Risk, High Performer",5,3,0.839818259437702,19,37,5
EMP01464,Sales,0.003,0,117.7,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,0.6842967542503864,22,37,5
EMP01484,Marketing,0.003,0,92.4,1,Normal,0,High,Low,"Low Risk, High Performer",5,3,1.423817791005291,29,5,4
