Employee_ID,Age,Attrition_Target,Base_Salary,Bonus_Last_Year,Tax_Deductions,Training_Hours_Completed,KPI_Achievement_Pct,Manager_Rating,Satisfaction_Score,Work_Life_Balance,Total_Overtime_Hours,Total_Late_Days,Total_Working_Days_Attended,Total_Leave_Days,Tenure_Months,Absenteeism_Rate,Compa_Ratio,Avg_Daily_Overtime,Department_HR,Department_Marketing,Department_Operations,Department_Sales,Department_Technology,Gender_Male,Gender_Other,Attendance_Anomaly_Flag,Attendance_Status,Department,Critical_Flight_Risk
EMP01584,33,1,53833,13435,12157,25,101,5,3,4,23,0,64,0,76.9053876478318,0.0,0.5843410112237588,0.359375,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP01585,51,1,42970,13092,23235,8,72,2,4,1,20,2,64,0,24.113009198423125,0.0,0.4664264159954844,0.3125,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP01586,42,0,138315,9377,23281,20,116,5,2,2,29,0,64,0,85.93955321944809,0.0,1.5013676920738988,0.453125,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP01587,52,0,135494,14536,21129,30,120,5,4,2,19,1,64,0,9.789750328515112,0.0,1.400194279100529,0.296875,0,1,0,0,0,0,0,1,Normal,Marketing,0
EMP01588,45,1,122681,10641,14519,5,93,4,2,3,24,1,62,2,24.08015768725361,0.0307692307692307,1.3316653279204569,0.3870967741935484,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP01589,41,0,141489,11725,5244,13,104,5,4,1,19,1,62,2,85.08541392904073,0.0307692307692307,1.465964192465498,0.3064516129032258,0,0,0,0,0,1,0,1,Normal,Finance,0
EMP01590,58,0,89177,4370,13948,32,120,5,3,3,19,2,62,2,30.584756898817343,0.0307692307692307,0.9188768675940236,0.3064516129032258,0,0,0,1,0,1,0,1,Normal,Sales,0
EMP01591,25,0,107342,4301,14015,6,85,3,2,2,16,2,63,1,83.86990801576871,0.0153846153846153,1.1651650999717778,0.2539682539682539,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP01592,49,0,111200,7207,16019,23,115,5,3,1,22,1,63,1,48.55453350854139,0.0153846153846153,1.1302880608241346,0.3492063492063492,0,0,0,0,1,0,0,1,Normal,Technology,0
EMP01593,41,0,101501,11536,7779,8,86,4,3,3,25,3,64,0,67.80551905387648,0.0,1.051649467445812,0.390625,0,0,0,0,0,0,0,1,Normal,Finance,0
EMP01594,45,0,68900,5819,23230,10,83,3,3,2,22,2,64,0,41.95137976346912,0.0,0.7478887610446562,0.34375,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP01595,53,0,54126,9058,18723,22,91,4,3,2,20,2,63,1,17.115637319316686,0.0153846153846153,0.5607982096232749,0.3174603174603174,0,0,0,0,0,1,0,1,Normal,Finance,0
EMP01596,57,1,110690,92,17803,1,72,2,4,2,26,0,64,0,56.6688567674113,0.0,1.146856479754652,0.40625,0,0,0,0,0,0,0,1,Normal,Finance,0
EMP01597,55,0,127744,5161,21857,14,109,5,3,3,19,0,61,3,44.18528252299605,0.0461538461538461,1.3866226689533898,0.3114754098360656,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP01598,57,0,119303,7632,18698,34,120,5,3,3,29,3,64,0,25.62417871222076,0.0,1.2292941782586295,0.453125,0,0,0,1,0,1,0,1,Normal,Sales,0
EMP01599,23,0,125579,14714,6792,35,120,5,1,1,23,0,64,0,31.89881734559789,0.0,1.3631222456201288,0.359375,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP01600,36,0,87994,11370,20376,27,109,5,5,2,23,4,62,2,23.915900131406044,0.0307692307692307,0.8944115793539469,0.3709677419354839,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP01601,55,1,107061,9543,23118,38,120,5,2,3,18,2,64,0,97.60183968462547,0.0,1.0882173568335671,0.28125,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP01602,57,0,139064,6208,18117,3,95,4,3,2,21,3,64,0,57.3915900131406,0.0,1.4135106015328007,0.328125,0,0,0,0,1,0,0,1,Normal,Technology,0
EMP01603,27,1,56978,8556,12215,9,74,2,4,4,26,0,64,0,56.11038107752957,0.0,0.597247408308089,0.40625,1,0,0,0,0,1,0,1,Normal,HR,0
EMP01604,33,0,96344,4916,10188,5,81,3,2,3,20,0,64,0,93.85676741130092,0.0,1.0098845924046915,0.3125,1,0,0,0,0,1,0,1,Normal,HR,0
EMP01605,24,0,86648,13795,21018,29,114,5,3,3,26,3,63,1,26.511169513797636,0.0153846153846153,0.9405379588824002,0.4126984126984127,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP01606,39,1,41055,3718,19701,34,96,5,2,2,26,0,64,0,66.4257555847569,0.0,0.4230293663060278,0.40625,0,0,0,1,0,1,0,1,Normal,Sales,0
EMP01607,42,0,115582,6125,10281,9,92,4,4,3,21,0,64,0,38.76478318002628,0.0,1.1909531169500258,0.328125,0,0,0,1,0,1,0,1,Normal,Sales,0
EMP01608,36,0,141387,1924,5944,31,120,5,3,4,18,0,62,2,76.70827858081472,0.0307692307692307,1.4371226443861682,0.2903225806451613,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP01609,54,0,121214,3095,6511,2,84,3,4,3,29,2,62,2,83.86990801576871,0.0307692307692307,1.2489850592478104,0.4677419354838709,0,0,0,1,0,1,0,1,Normal,Sales,0
EMP01610,56,0,84876,6683,17718,25,101,5,4,3,20,1,62,2,77.49671484888304,0.0307692307692307,0.8771081349206349,0.3225806451612903,0,1,0,0,0,0,0,1,Normal,Marketing,0
EMP01611,47,0,132160,5181,22242,14,100,5,3,3,16,1,64,0,99.70433639947436,0.0,1.3433351629363095,0.25,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP01612,29,0,147954,2538,24944,16,119,5,4,3,27,1,64,0,59.2969776609724,0.0,1.5038726596328598,0.421875,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP01613,57,0,78725,9488,13369,26,109,5,3,2,21,2,64,0,56.07752956636005,0.0,0.8001971905429855,0.328125,0,0,0,0,1,0,0,1,Normal,Technology,0
EMP01614,51,1,45255,2276,17120,17,80,3,3,3,22,0,64,0,88.46911957950066,0.0,0.4599926815880953,0.34375,0,0,0,0,1,0,0,1,Normal,Technology,0
EMP01615,44,0,114947,13331,18721,18,106,5,3,2,24,1,64,0,23.324572930354798,0.0,1.1844100978876868,0.375,0,0,0,1,0,0,0,1,Normal,Sales,0
EMP01616,35,0,93380,8194,7615,11,86,4,5,3,20,2,61,3,90.53876478318004,0.0461538461538461,0.9491573661848712,0.3278688524590163,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP01617,35,0,93333,11684,22997,23,107,5,3,4,27,0,62,2,36.30091984231274,0.0307692307692307,0.9670210120601764,0.4354838709677419,0,0,0,0,0,1,0,1,Normal,Finance,0
EMP01618,23,1,82459,9945,20629,4,70,2,3,4,19,0,64,0,29.730617608409982,0.0,0.895067624774765,0.296875,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP01619,58,0,76163,910,7840,23,103,5,3,3,26,1,64,0,83.80420499342969,0.0,0.798345929287953,0.40625,1,0,0,0,0,1,0,1,Normal,HR,0
EMP01620,26,0,73971,306,19051,26,102,5,3,2,19,0,64,0,96.74770039421811,0.0,0.802932939669583,0.296875,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP01621,59,0,136771,6575,6774,29,120,5,1,1,30,3,64,0,96.78055190538764,0.0,1.4092838742916023,0.46875,0,0,0,1,0,0,0,1,Normal,Sales,0
EMP01622,35,0,105149,4231,18262,14,96,5,3,3,29,0,64,0,69.80946123521682,0.0,1.1021792224400164,0.453125,1,0,0,0,0,1,0,1,Normal,HR,0
EMP01623,46,0,124730,6028,8871,37,120,5,3,4,26,1,62,2,24.57293035479632,0.0307692307692307,1.3539066061698108,0.4193548387096774,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP01624,41,0,59476,12207,13273,33,110,5,3,3,27,6,64,0,38.009198423127465,0.0,0.6045414811652539,0.421875,0,0,0,0,1,0,0,-1,Anomaly,Technology,0
EMP01625,23,0,108580,6658,22229,26,113,5,3,1,26,1,64,0,85.15111695137976,0.0,1.1786032173327834,0.40625,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP01626,27,0,145576,6336,14408,19,118,5,3,4,17,0,63,1,41.59001314060447,0.0153846153846153,1.4797015714256674,0.2698412698412698,0,0,0,0,1,0,0,1,Normal,Technology,0
EMP01627,38,0,126593,13896,8260,31,120,5,4,5,19,1,64,0,35.41392904073587,0.0,1.3044100978876867,0.296875,0,0,0,1,0,0,0,1,Normal,Sales,0
EMP01628,46,0,109050,9630,8145,3,77,3,5,3,18,0,61,3,32.22733245729303,0.0461538461538461,1.1084344697200708,0.2950819672131147,0,0,0,0,1,0,0,1,Normal,Technology,0
EMP01629,49,0,115526,872,12802,4,83,3,3,3,21,2,64,0,82.16162943495401,0.0,1.19696216171412,0.328125,0,0,0,0,0,0,1,1,Normal,Finance,0
EMP01630,23,1,144496,1141,7263,7,100,5,1,3,21,0,63,1,38.43626806833114,0.0153846153846153,1.4932208994708995,0.3333333333333333,0,1,0,0,0,1,0,1,Normal,Marketing,0
EMP01631,56,0,149071,665,13155,21,119,5,5,3,25,4,64,0,32.52299605781866,0.0,1.5445211156699408,0.390625,0,0,0,0,0,1,0,1,Normal,Finance,0
EMP01632,58,1,47507,8400,5922,6,66,2,4,5,21,1,63,1,7.588699080157687,0.0153846153846153,0.489510561566203,0.3333333333333333,0,0,0,1,0,0,0,1,Normal,Sales,0
EMP01633,26,0,110393,951,11695,21,110,5,3,1,18,2,64,0,59.0670170827858,0.0,1.1374858320453374,0.28125,0,0,0,1,0,0,0,1,Normal,Sales,0
EMP01634,22,1,52118,9249,10758,29,105,5,2,3,25,3,62,2,64.58607095926412,0.0307692307692307,0.5297513772844626,0.4032258064516129,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP01635,33,1,90529,12936,17576,36,120,5,2,3,20,2,61,3,17.67411300919842,0.0461538461538461,0.9328078310149408,0.3278688524590163,0,0,0,1,0,0,0,1,Normal,Sales,0
EMP01636,57,0,108682,13629,24014,15,94,4,2,4,26,1,64,0,57.68725361366623,0.0,1.1797103966307014,0.40625,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP01637,44,1,131937,14455,12816,14,103,5,1,4,18,2,64,0,43.29829172141918,0.0,1.359474497681607,0.28125,0,0,0,1,0,0,0,1,Normal,Sales,0
EMP01638,52,1,94176,4722,12556,4,73,2,5,5,21,1,62,2,73.48883048620236,0.0307692307692307,1.0222521329483534,0.3387096774193548,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP01639,32,0,131713,12812,21225,2,89,4,3,3,23,3,64,0,64.68462549277267,0.0,1.4297049692812018,0.359375,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP01640,31,0,144060,13892,10930,22,116,5,3,4,23,4,63,1,25.36136662286465,0.0153846153846153,1.484389489953632,0.365079365079365,0,0,0,1,0,0,0,1,Normal,Sales,0
EMP01641,24,0,44414,4008,16633,9,77,3,4,3,23,1,61,3,20.367936925098554,0.0461538461538461,0.458974041005291,0.3770491803278688,0,1,0,0,0,1,0,1,Normal,Marketing,0
EMP01642,35,0,123030,10060,8512,4,92,4,4,3,18,0,62,2,69.67805519053876,0.0307692307692307,1.2505336342013782,0.2903225806451613,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP01643,37,0,125973,13056,11066,22,115,5,4,2,25,1,64,0,75.19710906701708,0.0,1.280447642861499,0.390625,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP01644,31,0,102137,6655,18207,14,98,5,5,4,22,2,64,0,90.53876478318004,0.0,1.038167550974772,0.34375,0,0,0,0,1,0,0,1,Normal,Technology,0
EMP01645,50,1,43937,6190,19322,17,73,2,3,5,17,2,64,0,50.4927726675427,0.0,0.4540447255291005,0.265625,0,1,0,0,0,0,0,1,Normal,Marketing,0
EMP01646,31,0,76731,771,7060,24,111,5,5,2,23,1,63,1,78.28515111695138,0.0153846153846153,0.7906336939721793,0.365079365079365,0,0,0,1,0,0,0,1,Normal,Sales,0
EMP01647,33,0,126862,13027,19013,7,90,4,4,1,18,4,64,0,72.89750328515112,0.0,1.3297764174379725,0.28125,1,0,0,0,0,0,0,1,Normal,HR,0
EMP01648,51,1,78665,4030,24418,30,110,5,1,4,21,1,64,0,45.269382391590014,0.0,0.8245720694751627,0.328125,1,0,0,0,0,0,0,1,Normal,HR,0
EMP01649,22,0,114510,7859,7387,20,100,5,3,3,29,1,61,3,44.382391590013135,0.0461538461538461,1.1799072642967543,0.4754098360655737,0,0,0,1,0,1,0,-1,Anomaly,Sales,0
EMP01650,26,1,57500,521,13031,1,62,1,3,5,20,3,64,0,94.11957950065704,0.0,0.5957561440590161,0.3125,0,0,0,0,0,1,0,1,Normal,Finance,0
EMP01651,41,0,41750,3355,6799,21,80,3,5,2,25,1,64,0,15.99868593955322,0.0,0.4531836832164644,0.390625,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP01652,29,0,105018,1400,7780,7,85,3,3,1,26,4,64,0,69.90801576872536,0.0,1.0674513630542173,0.40625,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP01653,33,0,44027,14469,6127,22,85,3,3,3,22,1,64,0,32.09592641261498,0.0,0.4475107235063325,0.34375,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP01654,22,1,149832,11930,12365,31,120,5,1,1,23,2,64,0,34.09986859395532,0.0,1.5524058187243566,0.359375,0,0,0,0,0,1,0,1,Normal,Finance,0
EMP01655,41,1,45745,12535,19635,7,62,1,3,2,22,0,63,1,79.3035479632063,0.0153846153846153,0.4713549716640907,0.3492063492063492,0,0,0,1,0,1,0,1,Normal,Sales,0
EMP01656,49,0,101731,3723,12611,3,79,3,1,1,22,2,64,0,101.11695137976346,0.0,1.054032492022048,0.34375,0,0,0,0,0,0,0,1,Normal,Finance,0
EMP01657,58,0,126984,13629,17646,29,120,5,3,2,23,2,64,0,51.4454664914586,0.0,1.3084389489953632,0.359375,0,0,0,1,0,1,0,1,Normal,Sales,0
EMP01658,58,0,147983,6579,12535,18,113,5,4,1,23,1,64,0,44.875164257555845,0.0,1.5248119526017516,0.359375,0,0,0,1,0,0,0,1,Normal,Sales,0
EMP01659,33,1,68451,3247,19504,22,98,5,2,5,25,2,64,0,70.2365308804205,0.0,0.6957675184484967,0.390625,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP01660,58,0,133743,1858,14364,17,120,5,3,2,27,4,64,0,35.019710906701704,0.0,1.3594255046654875,0.421875,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP01661,49,1,111474,4781,7808,28,120,5,2,3,14,4,64,0,43.5939553219448,0.0,1.1519717261904765,0.21875,0,1,0,0,0,1,0,-1,Anomaly,Marketing,1
EMP01662,36,1,101536,4064,18055,22,103,5,2,4,23,1,62,2,58.01576872536136,0.0307692307692307,1.0462235960844926,0.3709677419354839,0,0,0,1,0,0,0,1,Normal,Sales,0
EMP01663,27,0,52150,12873,9297,32,103,5,3,3,23,1,64,0,98.39027595269384,0.0,0.5660725528081106,0.359375,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP01664,41,1,53406,2398,16209,17,83,3,1,3,27,2,63,1,88.0749014454665,0.0153846153846153,0.5797060547511017,0.4285714285714285,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP01665,35,1,59781,142,5448,32,106,5,3,3,20,2,64,0,96.71484888304862,0.0,0.626628651691282,0.3125,1,0,0,0,0,0,0,1,Normal,HR,0
EMP01666,23,0,97417,5062,10008,6,85,3,1,4,17,1,62,2,93.23258869908015,0.0307692307692307,1.05743221240475,0.2741935483870967,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP01667,30,1,143157,11043,22177,27,120,5,2,4,28,0,63,1,60.28252299605781,0.0153846153846153,1.4750850077279754,0.4444444444444444,0,0,0,1,0,0,0,1,Normal,Sales,0
EMP01668,58,1,58325,3469,21820,0,63,1,3,3,22,1,63,1,68.72536136662286,0.0153846153846153,0.600978876867594,0.3492063492063492,0,0,0,1,0,0,0,1,Normal,Sales,0
EMP01669,41,0,108684,3695,11012,38,120,5,3,4,29,0,61,3,51.60972404730617,0.0461538461538461,1.1260723610593062,0.4754098360655737,0,0,0,0,0,0,0,-1,Anomaly,Finance,0
EMP01670,47,1,134415,717,6620,33,120,5,1,3,22,1,64,0,10.939553219448094,0.0,1.3850077279752704,0.34375,0,0,0,1,0,1,0,1,Normal,Sales,0
EMP01671,50,0,113469,642,18584,38,120,5,3,2,26,2,64,0,82.49014454664915,0.0,1.1725880456349207,0.40625,0,1,0,0,0,1,0,1,Normal,Marketing,0
EMP01672,22,0,49436,11632,5948,18,79,3,4,4,22,1,64,0,90.17739816031538,0.0,0.5024902929397654,0.34375,0,0,0,0,1,0,0,1,Normal,Technology,0
EMP01673,56,0,57669,2548,14319,30,112,5,4,3,21,1,64,0,45.69645203679369,0.0,0.5959511408730159,0.328125,0,1,0,0,0,0,0,1,Normal,Marketing,0
EMP01674,27,1,112010,11885,21575,12,88,4,2,4,27,1,64,0,98.19316688567672,0.0,1.2158348349000283,0.421875,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP01675,58,0,116764,8561,17204,23,110,5,3,1,31,0,64,0,67.34559789750328,0.0,1.2674380739422095,0.484375,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP01676,26,0,139074,3650,16952,4,89,4,3,2,22,0,64,0,67.11563731931669,0.0,1.4409424344150192,0.34375,0,0,0,0,0,0,0,1,Normal,Finance,0
EMP01677,54,1,41843,7549,22787,22,96,5,1,4,17,1,62,2,89.12614980289094,0.0307692307692307,0.4335343362758506,0.2741935483870967,0,0,0,0,0,1,0,1,Normal,Finance,0
EMP01678,35,0,105609,13397,23374,18,109,5,4,2,26,4,64,0,67.50985545335085,0.0,1.0913628472222223,0.40625,0,1,0,0,0,0,0,1,Normal,Marketing,0
EMP01679,33,0,90812,8978,6104,0,76,3,5,4,18,1,63,1,42.27989487516425,0.0153846153846153,0.9384507275132276,0.2857142857142857,0,1,0,0,0,1,0,1,Normal,Marketing,0
EMP01680,41,1,56059,13771,5548,32,105,5,4,5,20,2,64,0,44.021024967148485,0.0,0.5698095180012603,0.3125,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP01681,45,0,126269,949,16640,32,120,5,4,4,19,0,64,0,63.17345597897503,0.0,1.3010716125708397,0.296875,0,0,0,1,0,1,0,1,Normal,Sales,0
EMP01682,55,0,80768,5444,12903,31,114,5,4,3,26,0,63,1,95.33508541392904,0.0153846153846153,0.8322308088614117,0.4126984126984127,0,0,0,1,0,1,0,1,Normal,Sales,0
EMP01683,46,0,65395,521,23168,27,106,5,3,3,25,1,63,1,24.83574244415243,0.0153846153846153,0.7098430410524716,0.3968253968253968,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP01684,50,0,60202,6632,15613,36,114,5,3,4,28,0,63,1,65.76872536136662,0.0153846153846153,0.6203194229778465,0.4444444444444444,0,0,0,1,0,1,0,1,Normal,Sales,0
EMP01685,52,1,53273,6048,22188,11,74,2,4,3,22,3,64,0,23.62023653088042,0.0,0.5584113374073647,0.34375,1,0,0,0,0,1,0,1,Normal,HR,0
EMP01686,44,0,88889,14732,13990,8,80,3,3,3,30,1,64,0,78.67936925098554,0.0,0.9317407574344084,0.46875,1,0,0,0,0,1,0,1,Normal,HR,0
EMP01687,59,0,138635,11135,16467,10,100,5,3,5,27,0,64,0,57.49014454664914,0.0,1.4326533564814814,0.421875,0,1,0,0,0,1,0,1,Normal,Marketing,0
EMP01688,41,0,113048,354,9238,32,120,5,3,3,21,1,64,0,28.54796320630749,0.0,1.171287662149281,0.328125,0,0,0,0,0,1,0,1,Normal,Finance,0
EMP01689,44,0,133767,13234,24644,18,113,5,4,5,19,0,64,0,74.21156373193166,0.0,1.359669451728975,0.296875,0,0,0,0,1,0,0,1,Normal,Technology,0
EMP01690,37,1,128810,10527,9367,33,120,5,1,1,23,0,64,0,41.36005256241787,0.0,1.350195490613306,0.359375,1,0,0,0,0,1,0,1,Normal,HR,0
EMP01691,29,0,143235,1482,10651,6,102,5,3,1,20,3,63,1,90.7030223390276,0.0153846153846153,1.5547728111499468,0.3174603174603174,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP01692,42,0,85510,9839,21204,30,101,5,5,3,23,2,64,0,30.12483574244415,0.0,0.8810922205048943,0.359375,0,0,0,1,0,0,0,1,Normal,Sales,0
EMP01693,22,0,127945,11237,24755,1,86,4,4,2,21,1,64,0,63.00919842312746,0.0,1.3004919599113658,0.328125,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP01694,29,0,110649,12823,7093,18,106,5,5,3,18,1,62,2,78.18659658344284,0.0307692307692307,1.1464316797214968,0.2903225806451613,0,0,0,0,0,0,0,1,Normal,Finance,0
EMP01695,50,0,146723,13602,9001,37,120,5,3,2,16,1,61,3,28.12089356110381,0.0461538461538461,1.5926340012591451,0.2622950819672131,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP01696,53,1,42881,6994,12810,31,100,5,1,5,26,0,64,0,59.16557161629435,0.0,0.4358622512248175,0.40625,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP01697,59,0,85913,2215,16272,9,82,3,4,2,19,0,62,2,28.54796320630749,0.0307692307692307,0.9325597551179906,0.3064516129032258,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP01698,26,1,124785,13237,9554,7,96,5,2,3,18,0,62,2,38.14060446780552,0.0307692307692307,1.3545036146147666,0.2903225806451613,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP01699,43,0,105037,4716,23901,25,118,5,3,2,31,1,62,2,99.70433639947436,0.0307692307692307,1.0822977846470891,0.5,0,0,0,1,0,1,0,-1,Anomaly,Sales,0
EMP01700,55,0,102457,8619,13697,29,116,5,3,3,23,0,64,0,76.24835742444152,0.0,1.1121398953607016,0.359375,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP01701,22,1,75343,5821,22480,10,81,3,2,1,27,0,64,0,87.12220762155059,0.0,0.8178255866964809,0.421875,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP01702,47,0,102389,2537,17371,19,109,5,3,1,24,5,64,0,96.25492772667542,0.0,1.1114017758287562,0.375,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP01703,31,0,118250,14690,14236,19,99,5,3,3,28,0,62,2,89.29040735873849,0.0307692307692307,1.2251854614778896,0.4516129032258064,0,0,0,0,0,1,0,1,Normal,Finance,0
EMP01704,51,0,144489,6339,18769,8,97,5,3,2,21,3,62,2,88.43626806833115,0.0307692307692307,1.468652802341892,0.3387096774193548,0,0,0,0,1,0,0,1,Normal,Technology,0
EMP01705,39,1,48656,8736,12061,7,72,2,4,2,14,0,64,0,33.3442838370565,0.0,0.4945620133764306,0.21875,0,0,0,0,1,1,0,-1,Anomaly,Technology,1
EMP01706,38,1,45741,10956,23588,14,80,3,2,3,27,2,62,2,15.932982917214192,0.0307692307692307,0.4713137557959814,0.4354838709677419,0,0,0,1,0,1,0,1,Normal,Sales,0
EMP01707,47,1,56661,4919,8902,33,110,5,2,1,25,2,62,2,47.3718791064389,0.0307692307692307,0.5759285235103982,0.4032258064516129,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP01708,29,0,137091,7075,6352,23,118,5,3,3,24,1,64,0,95.79500657030223,0.0,1.41258114374034,0.375,0,0,0,1,0,1,0,1,Normal,Sales,0
EMP01709,33,0,68690,3765,6596,32,107,5,3,1,26,2,64,0,85.87385019710906,0.0,0.7456092742548249,0.40625,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP01710,48,0,72833,13290,13767,39,120,5,5,2,15,0,61,3,87.28646517739816,0.0461538461538461,0.790580292208497,0.2459016393442623,0,0,1,0,0,0,0,-1,Anomaly,Operations,0
EMP01711,29,0,142566,8850,5679,26,120,5,1,3,23,3,63,1,76.9053876478318,0.0153846153846153,1.4732762896825398,0.365079365079365,0,1,0,0,0,1,0,1,Normal,Marketing,0
EMP01712,46,0,111240,7082,17020,20,104,5,4,1,19,0,63,1,62.97634691195795,0.0153846153846153,1.2074767166706468,0.3015873015873015,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP01713,25,0,146898,2827,17096,4,95,4,3,4,26,3,63,1,72.70039421813404,0.0153846153846153,1.5945335735840045,0.4126984126984127,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP01714,54,0,117711,2058,16385,34,120,5,3,4,24,4,63,1,17.017082785808146,0.0153846153846153,1.2128902627511593,0.3809523809523809,0,0,0,1,0,0,0,1,Normal,Sales,0
EMP01715,22,1,97141,7749,13509,20,105,5,1,1,23,0,64,0,87.8777923784494,0.0,0.9873859039255148,0.359375,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP01716,40,0,118232,11519,10734,3,81,3,3,5,23,0,64,0,44.15243101182654,0.0,1.2393161497258938,0.359375,1,0,0,0,0,1,0,1,Normal,HR,0
EMP01717,52,1,79023,14731,20675,15,88,4,2,2,20,1,64,0,68.29829172141918,0.0,0.8187554395126196,0.3125,0,0,0,0,0,0,0,1,Normal,Finance,0
EMP01718,37,0,80209,730,17693,30,105,5,2,1,18,3,63,1,18.725361366622863,0.0153846153846153,0.8264708912931479,0.2857142857142857,0,0,0,1,0,0,0,1,Normal,Sales,0
EMP01719,35,0,133590,1832,24380,25,115,5,3,1,23,2,63,1,77.98948751642575,0.0153846153846153,1.3841228397364167,0.365079365079365,0,0,0,0,0,1,0,1,Normal,Finance,0
EMP01720,26,0,126612,8600,12407,34,120,5,4,3,23,4,63,1,33.86990801576872,0.0153846153846153,1.2869427334268464,0.365079365079365,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP01721,47,0,120522,6505,16786,5,82,3,4,3,21,0,64,0,82.32588699080158,0.0,1.2487255999005349,0.328125,0,0,0,0,0,1,0,1,Normal,Finance,0
EMP01722,49,0,54440,7170,7542,32,114,5,3,2,24,2,64,0,19.185282522996054,0.0,0.5909298135162712,0.375,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP01723,23,1,47960,4179,22062,20,77,3,3,4,19,3,63,1,88.69908015768725,0.0153846153846153,0.4969124290273115,0.3015873015873015,0,0,0,0,0,0,0,1,Normal,Finance,0
EMP01724,27,0,62462,6299,10366,15,80,3,3,3,21,1,63,1,20.9592641261498,0.0153846153846153,0.6780062088878276,0.3333333333333333,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP01725,30,1,57821,7830,12410,38,116,5,5,2,28,1,64,0,50.68988173455979,0.0,0.6276295508325554,0.4375,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP01726,54,0,97772,11439,14835,33,120,5,3,3,26,0,64,0,71.4520367936925,0.0,1.061285630549465,0.40625,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP01727,46,1,67258,4802,18647,14,79,3,2,4,28,2,64,0,49.17871222076215,0.0,0.7300653452879752,0.4375,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP01728,34,1,132889,6057,10541,5,87,4,2,1,17,3,64,0,48.8173455978975,0.0,1.4424700953042573,0.265625,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP01729,30,0,128952,6615,22218,1,80,3,3,2,26,1,64,0,74.11300919842313,0.0,1.3360686311077956,0.40625,0,0,0,0,0,0,0,1,Normal,Finance,0
EMP01730,34,0,102524,6762,15433,23,107,5,3,3,26,1,64,0,81.30749014454665,0.0,1.0421011973735033,0.40625,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP01731,52,0,62115,5543,15547,27,109,5,1,3,20,1,62,2,48.68593955321945,0.0307692307692307,0.640030911901082,0.3225806451612903,0,0,0,1,0,0,0,1,Normal,Sales,0
